"id";"data_inversa";"dia_semana";"horario";"uf";"br";"km";"municipio";"causa_acidente";"tipo_acidente";"classificacao_acidente";"fase_dia";"sentido_via";"condicao_metereologica";"tipo_pista";"tracado_via";"uso_solo";"pessoas";"mortos";"feridos_leves";"feridos_graves";"ilesos";"ignorados";"feridos";"veiculos";"latitude";"longitude";"regional";"delegacia";"uop"
754614;2026-02-25;"quarta-feira";"16:40:00";"RN";101;108;"PARNAMIRIM";"Manobra de mudança de faixa";"Colisão com objeto";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Múltipla";"Viaduto";"Sim";2;0;1;0;1;0;1;2;-5,92504799;-35,26461124;"SPRF-RN";"DEL01-RN";"UOP01-DEL01-RN"
754615;2026-02-25;"quarta-feira";"15:00:00";"MT";70;14;"BARRA DO GARCAS";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";2;0;1;0;1;0;1;2;-15,87856446;-52,37044126;"SPRF-MT";"DEL07-MT";"UOP01-DEL07-MT"
754616;2026-02-17;"terça-feira";"18:20:00";"SC";282;40;"AGUAS MORNAS";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Anoitecer";"Decrescente";"Nublado";"Simples";"Curva";"Não";3;0;0;2;1;0;2;2;-27,7152662;-48,8765763;"SPRF-SC";"DEL01-SC";"UOP03-DEL01-SC"
754617;2026-02-07;"sábado";"19:20:00";"AL";101;70;"MESSIAS";"Ingestão de álcool pelo condutor";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Dupla";"Curva";"Não";2;0;1;1;0;0;2;1;-9,365023;-35,836095;"SPRF-AL";"DEL01-AL";"UOP02-DEL01-AL"
754618;2026-02-25;"quarta-feira";"15:20:00";"RJ";116;191;"RIO DE JANEIRO";"Condutor Dormindo";"Colisão com objeto";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Múltipla";"Reta";"Sim";1;0;1;0;0;0;1;1;-22,80483818;-43,34527097;"SPRF-RJ";"DEL06-RJ";"UOP01-DEL06-RJ"
754621;2026-02-25;"quarta-feira";"16:00:00";"SC";101;204,5;"SAO JOSE";"Ausência de reação do condutor";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";1;0;1;0;0;0;1;1;-27,579029;-48,614135;"SPRF-SC";"DEL01-SC";"UOP01-DEL01-SC"
754622;2026-02-25;"quarta-feira";"16:15:00";"RJ";116;136;"MAGE";"Velocidade Incompatível";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Dupla";"Reta";"Não";1;0;1;0;0;0;1;1;-22,64915;-43,177085;"SPRF-RJ";"DEL04-RJ";"UOP02-DEL04-RJ"
754625;2026-02-25;"quarta-feira";"16:50:00";"SC";282;531,6;"CORDILHEIRA ALTA";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Interseção de Vias;Reta";"Sim";2;0;1;0;1;0;1;2;-26,99407162;-52,61128855;"SPRF-SC";"DEL07-SC";"UOP01-DEL07-SC"
754626;2026-02-25;"quarta-feira";"11:20:00";"RJ";40;123;"DUQUE DE CAXIAS";"Reação tardia ou ineficiente do condutor";"Colisão com objeto";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Múltipla";"Reta;Interseção de Vias";"Sim";3;0;2;0;0;1;2;2;-22,80494512;-43,28999519;"SPRF-RJ";"DEL01-RJ";"UOP02-DEL01-RJ"
754627;2026-02-25;"quarta-feira";"17:47:00";"DF";40;0;"BRASILIA";"Trafegar com motocicleta (ou similar) entre as faixas";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";3;0;1;0;2;0;1;2;-15,98653078;-47,98754163;"SPRF-DF";"DEL01-DF";"UOP01-DEL01-DF"
754629;2026-02-25;"quarta-feira";"17:20:00";"PB";101;103;"ALHANDRA";"Velocidade Incompatível";"Atropelamento de Pedestre";"Com Vítimas Feridas";"Anoitecer";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";2;0;0;1;0;1;1;2;-7,29165423;-34,93814778;"SPRF-PB";"DEL01-PB";"UOP01-DEL01-PB"
754630;2026-02-25;"quarta-feira";"17:09:00";"RJ";101;324;"NITEROI";"Condutor deixou de manter distância do veículo da frente";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Anoitecer";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";4;0;1;0;3;0;1;4;-22,87376324;-43,12893391;"SPRF-RJ";"DEL02-RJ";"UOP01-DEL02-RJ"
754631;2026-02-25;"quarta-feira";"16:50:00";"RJ";101;322;"NITEROI";"Acesso irregular";"Colisão lateral mesmo sentido";"Sem Vítimas";"Anoitecer";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";3;0;0;0;3;0;0;3;-22,87892714;-43,11059952;"SPRF-RJ";"DEL02-RJ";"UOP01-DEL02-RJ"
754632;2026-02-25;"quarta-feira";"15:20:00";"GO";60;394,8;"RIO VERDE";"Reação tardia ou ineficiente do condutor";"Colisão com objeto";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Declive;Curva";"Não";2;0;2;0;0;0;2;1;-17,82421;-51,0104193;"SPRF-GO";"DEL04-GO";"UOP02-DEL04-GO"
754633;2026-02-25;"quarta-feira";"16:30:00";"PI";343;14;"PARNAIBA";"Reação tardia ou ineficiente do condutor";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Rotatória";"Sim";1;0;0;1;0;0;1;1;-2,9289211;-41,75364554;"SPRF-PI";"DEL05-PI";"UOP01-DEL05-PI"
754634;2026-02-25;"quarta-feira";"17:25:00";"SP";101;46;"UBATUBA";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Simples";"Reta";"Sim";3;0;2;0;1;0;2;2;-23,4207769;-45,0707731;"SPRF-SP";"DEL06-SP";"UOP01-DEL06-SP"
754635;2026-02-25;"quarta-feira";"17:30:00";"PR";369;158,7;"CAMBE";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Dupla";"Reta;Aclive";"Sim";3;0;2;0;1;0;2;2;-23,2842201;-51,2418542;"SPRF-PR";"DEL07-PR";"UOP01-DEL07-PR"
754636;2026-02-25;"quarta-feira";"18:15:00";"GO";153;496;"GOIANIA";"Manobra de mudança de faixa";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Múltipla";"Declive";"Sim";2;0;1;0;1;0;1;2;-16,663284;-49,222916;"SPRF-GO";"DEL01-GO";"UOP01-DEL01-GO"
754638;2026-02-25;"quarta-feira";"17:10:00";"DF";20;4;"BRASILIA";"Manobra de mudança de faixa";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Dupla";"Declive";"Sim";2;0;1;0;1;0;1;2;-15,66701736;-47,81062245;"SPRF-DF";"DEL02-DF";"UOP01-DEL02-DF"
754639;2026-02-25;"quarta-feira";"17:40:00";"PI";316;1;"TERESINA";"Ausência de reação do condutor";"Colisão com objeto";"Com Vítimas Feridas";"Anoitecer";"Decrescente";"Nublado";"Múltipla";"Declive;Reta";"Sim";1;0;1;0;0;0;1;1;-5,1284335;-42,8065924;"SPRF-PI";"DEL01-PI";"UOP02-DEL01-PI"
754640;2026-02-25;"quarta-feira";"18:20:00";"TO";10;433;"PALMAS";"Ausência de reação do condutor";"Atropelamento de Pedestre";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Múltipla";"Reta";"Não";2;0;1;1;0;0;2;2;-10,29700619;-48,29758823;"SPRF-TO";"DEL01-TO";"UOP03-DEL01-TO"
754643;2026-02-25;"quarta-feira";"13:40:00";"RJ";116;200;"QUEIMADOS";"Acesso irregular";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";2;0;1;0;1;0;1;2;-22,73150081;-43,58545305;"SPRF-RJ";"DEL06-RJ";"UOP02-DEL06-RJ"
754645;2026-02-25;"quarta-feira";"17:00:00";"MG";356;266,6;"MURIAE";"Retorno proibido";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Curva";"Não";4;0;4;0;0;0;4;2;-21,12955073;-42,36010551;"SPRF-MG";"DEL07-MG";"UOP02-DEL07-MG"
754646;2026-02-25;"quarta-feira";"17:15:00";"GO";40;20;"LUZIANIA";"Acessar a via sem observar a presença dos outros veículos";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Anoitecer";"Decrescente";"Nublado";"Dupla";"Reta";"Não";3;0;1;0;2;0;1;2;-16,219673;-47,915331;"SPRF-DF";"DEL01-DF";"UOP01-DEL01-DF"
754647;2026-02-25;"quarta-feira";"17:00:00";"RS";285;79;"BOM JESUS";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Rotatória;Curva;Interseção de Vias";"Não";9;0;1;0;8;0;1;3;-28,64510091;-50,59365034;"SPRF-RS";"DEL05-RS";"UOP03-DEL05-RS"
754649;2026-02-25;"quarta-feira";"15:10:00";"MG";50;175;"UBERABA";"Transitar no Acostamento";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Dupla";"Reta";"Sim";4;0;1;0;3;0;1;2;-19,77914216;-47,96300411;"SPRF-MG";"DEL13-MG";"UOP01-DEL13-MG"
754650;2026-02-25;"quarta-feira";"17:10:00";"MS";267;29,1;"BATAGUASSU";"Reação tardia ou ineficiente do condutor";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;1;0;1;0;1;2;-21,7208;-52,418;"SPRF-MS";"DEL02-MS";"UOP04-DEL02-MS"
754653;2026-02-25;"quarta-feira";"19:34:00";"MG";50;57,5;"ARAGUARI";"Acostamento em desnível";"Tombamento";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Dupla";"Reta";"Não";1;0;1;0;0;0;1;1;-18,7281337;-48,2059303;"SPRF-MG";"DEL15-MG";"UOP02-DEL15-MG"
754654;2026-02-25;"quarta-feira";"18:27:00";"PE";232;86;"GRAVATA";"Demais falhas mecânicas ou elétricas";"Incêndio";"Sem Vítimas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";1;0;0;0;1;0;0;1;-8,21348;-35,624127;"SPRF-PE";"DEL02-PE";"UOP02-DEL02PE"
754657;2026-02-25;"quarta-feira";"19:16:00";"RS";290;721;"URUGUAIANA";"Acumulo de óleo sobre o pavimento";"Tombamento";"Com Vítimas Feridas";"Anoitecer";"Crescente";"Céu Claro";"Dupla";"Rotatória";"Sim";2;0;1;0;1;0;1;1;-29,771323;-57,05666;"SPRF-RS";"DEL13-RS";"UOP01-DEL13-RS"
754658;2026-02-25;"quarta-feira";"19:30:00";"SP";116;225;"GUARULHOS";"Reação tardia ou ineficiente do condutor";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Chuva";"Múltipla";"Reta";"Sim";1;0;1;0;0;0;1;1;-23,488943;-46,545616;"SPRF-SP";"DEL01-SP";"UOP01-DEL01-SP"
754661;2026-02-25;"quarta-feira";"20:00:00";"SC";101;195,1;"BIGUACU";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Chuva";"Simples";"Reta";"Sim";2;0;1;0;1;0;1;2;-27,50583532;-48,64939213;"SPRF-SC";"DEL01-SC";"UOP01-DEL01-SC"
754662;2026-02-25;"quarta-feira";"19:40:00";"BA";101;177;"SAO GONCALO DOS CAMPOS";"Animais na Pista";"Atropelamento de Animal";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Nublado";"Simples";"Reta";"Não";3;0;3;0;0;0;3;1;-12,4034617;-38,8956333;"SPRF-BA";"DEL11-BA";"UOP02-DEL11-BA"
754665;2026-01-31;"sábado";"18:17:00";"AL";104;93;"RIO LARGO";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Múltipla";"Reta";"Sim";2;0;0;1;1;0;1;2;-9,53055868;-35,79727499;"SPRF-AL";"DEL01-AL";"UOP01-DEL01-AL"
754666;2026-02-25;"quarta-feira";"20:20:00";"SP";116;405;"MIRACATU";"Acessar a via sem observar a presença dos outros veículos";"Atropelamento de Pedestre";"Com Vítimas Fatais";"Plena Noite";"Crescente";"Chuva";"Dupla";"Reta";"Sim";2;1;0;0;1;0;0;2;-24,3220851;-47,5410472;"SPRF-SP";"DEL04-SP";"UOP02-DEL04-SP"
754669;2026-02-25;"quarta-feira";"18:10:00";"RO";364;14;"VILHENA";"Acessar a via sem observar a presença dos outros veículos";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Sim";3;0;2;0;1;0;2;2;-12,73996541;-60,13778239;"SPRF-RO";"DEL04-RO";"UOP01-DEL04-RO"
754671;2026-02-25;"quarta-feira";"07:50:00";"RJ";40;113;"DUQUE DE CAXIAS";"Reação tardia ou ineficiente do condutor";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Chuva";"Múltipla";"Reta;Viaduto";"Sim";2;0;1;0;1;0;1;2;-22,71228343;-43,28983131;"SPRF-RJ";"DEL01-RJ";"UOP02-DEL01-RJ"
754672;2026-02-25;"quarta-feira";"17:20:00";"PB";405;8,5;"UIRAUNA";"Animais na Pista";"Atropelamento de Animal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Curva";"Sim";1;0;0;1;0;0;1;1;-6,517805;-38,416977;"SPRF-PB";"DEL03-PB";"UOP03-DEL03-PB"
754674;2026-01-27;"terça-feira";"06:10:00";"RJ";101;491,8;"ANGRA DOS REIS";"Reação tardia ou ineficiente do condutor";"Colisão frontal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Curva";"Não";6;0;0;1;5;0;1;2;-22,92804167;-44,36279297;"SPRF-RJ";"DEL03-RJ";"UOP03-DEL03-RJ"
754676;2026-02-25;"quarta-feira";"21:15:00";"SP";116;282;"EMBU DAS ARTES";"Ausência de reação do condutor";"Colisão traseira";"Com Vítimas Fatais";"Plena Noite";"Decrescente";"Chuva";"Dupla";"Reta";"Não";2;1;0;0;1;0;0;2;-23,6605309;-46,85175109;"SPRF-SP";"DEL04-SP";"UOP01-DEL04-SP"
754677;2026-01-10;"sábado";"08:10:00";"RJ";101;472;"ANGRA DOS REIS";"Conversão proibida";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";2;0;0;1;1;0;1;2;-22,99000238;-44,23919678;"SPRF-RJ";"DEL03-RJ";"UOP03-DEL03-RJ"
754678;2026-02-25;"quarta-feira";"19:25:00";"SC";101;312,3;"LAGUNA";"Ingestão de álcool pelo condutor";"Colisão com objeto";"Sem Vítimas";"Plena Noite";"Crescente";"Chuva";"Dupla";"Ponte;Reta";"Não";1;0;0;0;1;0;0;1;-28,43850625;-48,8325119;"SPRF-SC";"DEL02-SC";"UOP01-DEL02-SC"
754679;2026-02-25;"quarta-feira";"20:10:00";"PR";277;675;"MEDIANEIRA";"Ingestão de álcool pelo condutor";"Colisão traseira";"Sem Vítimas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta;Em Obras";"Sim";2;0;0;0;2;0;0;2;-25,295527;-54,11631;"SPRF-PR";"DEL05-PR";"UOP01-DEL05-PR"
754684;2026-02-25;"quarta-feira";"22:00:00";"RJ";116;323,9;"ITATIAIA";"Acumulo de água sobre o pavimento";"Colisão com objeto";"Sem Vítimas";"Plena Noite";"Crescente";"Chuva";"Dupla";"Declive;Curva";"Sim";2;0;0;0;2;0;0;1;-22,49053689;-44,56125347;"SPRF-RJ";"DEL07-RJ";"UOP02-DEL07-RJ"
754688;2026-02-25;"quarta-feira";"22:20:00";"MG";116;532,2;"CARATINGA";"Velocidade Incompatível";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Curva";"Não";1;0;0;1;0;0;1;1;-19,82872749;-42,13926137;"SPRF-MG";"DEL06-MG";"UOP02-DEL06-MG"
754689;2026-02-25;"quarta-feira";"22:30:00";"SP";381;60;"MAIRIPORA";"Pista Escorregadia";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Chuva";"Dupla";"Declive;Curva";"Sim";1;0;1;0;0;0;1;1;-23,28609756;-46,59030245;"SPRF-SP";"DEL03-SP";"UOP01-DEL03-SP"
754690;2026-02-25;"quarta-feira";"22:05:00";"PB";104;134,5;"QUEIMADAS";"Reação tardia ou ineficiente do condutor";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Não";2;0;0;1;0;1;1;1;-7,3149;-35,8947;"SPRF-PB";"DEL02-PB";"UOP03-DEL02-PB"
754695;2026-02-25;"quarta-feira";"18:45:00";"RO";364;345;"JI-PARANA";"Reação tardia ou ineficiente do condutor";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;2;0;0;0;2;2;-10,86849144;-61,96243926;"SPRF-RO";"DEL02-RO";"UOP01-DEL02-RO"
754696;2026-02-26;"quinta-feira";"00:10:00";"SC";101;210;"SAO JOSE";"Pista Escorregadia";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Garoa/Chuvisco";"Múltipla";"Viaduto";"Sim";2;0;1;1;0;0;2;1;-27,61927751;-48,64709347;"SPRF-SC";"DEL01-SC";"UOP01-DEL01-SC"
754697;2026-02-26;"quinta-feira";"00:30:00";"BA";324;514;"FEIRA DE SANTANA";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Garoa/Chuvisco";"Simples";"Reta;Interseção de Vias";"Sim";4;0;3;0;1;0;3;2;-12,2329;-38,9486;"SPRF-BA";"DEL02-BA";"UOP01-DEL02-BA"
754700;2026-02-26;"quinta-feira";"02:20:00";"GO";364;86,3;"CACHOEIRA ALTA";"Ausência de reação do condutor";"Colisão com objeto";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Chuva";"Simples";"Declive;Reta";"Não";2;0;1;0;0;1;1;2;-18,530544;-51,05959;"SPRF-GO";"DEL05-GO";"UOP02-DEL05-GO"
754701;2026-02-26;"quinta-feira";"04:22:00";"MG";381;490;"BETIM";"Ausência de reação do condutor";"Capotamento";"Sem Vítimas";"Plena Noite";"Crescente";"Céu Claro";"Múltipla";"Reta;Aclive";"Não";1;0;0;0;0;1;0;1;-19,95603495;-44,14392149;"SPRF-MG";"DEL01-MG";"UOP03-DEL01-MG"
754704;2026-02-26;"quinta-feira";"03:00:00";"GO";153;631;"BELA VISTA DE GOIAS";"Ingestão de álcool pelo condutor";"Saída de leito carroçável";"Sem Vítimas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";1;0;0;0;1;0;0;1;-17;-49;"SPRF-GO";"DEL03-GO";"UOP01-DEL03-GO"
754705;2026-02-26;"quinta-feira";"05:25:00";"RS";392;118,1;"CANGUCU";"Demais falhas mecânicas ou elétricas";"Tombamento";"Com Vítimas Feridas";"Amanhecer";"Crescente";"Céu Claro";"Simples";"Aclive;Curva";"Sim";1;0;0;1;0;0;1;1;-31,405907;-52,682112;"SPRF-RS";"DEL07-RS";"UOP01-DEL07-RS"
754706;2026-02-26;"quinta-feira";"04:00:00";"PR";277;523,7;"GUARANIACU";"Transitar na contramão";"Colisão frontal";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Declive;Reta";"Sim";4;0;1;0;2;1;1;2;-25,10347658;-52,87931085;"SPRF-PR";"DEL04-PR";"UOP04-DEL04-PR"
754707;2026-02-26;"quinta-feira";"05:45:00";"PE";101;72,1;"RECIFE";"Manobra de mudança de faixa";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Amanhecer";"Crescente";"Nublado";"Dupla";"Curva";"Sim";3;0;0;3;0;0;3;2;-8,08603;-34,94608;"SPRF-PE";"DEL01-PE";"UOP01-DEL01-PE"
754708;2026-02-26;"quinta-feira";"05:45:00";"MG";365;749,5;"ITUIUTABA";"Pista esburacada";"Tombamento";"Com Vítimas Feridas";"Amanhecer";"Crescente";"Céu Claro";"Simples";"Retorno Regulamentado";"Não";1;0;1;0;0;0;1;1;-18,94123648;-49,44813101;"SPRF-MG";"DEL15-MG";"UOP03-DEL15-MG"
754712;2026-02-26;"quinta-feira";"06:30:00";"GO";60;0;"SANTO ANTONIO DO DESCOBERTO";"Demais falhas mecânicas ou elétricas";"Incêndio";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";1;0;0;0;1;0;0;1;-16,0534021;-48,25950623;"SPRF-DF";"DEL03-DF";"UOP01-DEL03-DF"
754714;2026-02-26;"quinta-feira";"07:15:00";"PR";376;161;"MARINGA";"Desrespeitar a preferência no cruzamento";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Rotatória;Aclive";"Sim";2;0;1;0;1;0;1;2;-23,36678462;-52,06977652;"SPRF-PR";"DEL09-PR";"UOP02-DEL09-PR"
754715;2026-02-26;"quinta-feira";"06:30:00";"PI";343;3,2;"PARNAIBA";"Ultrapassagem Indevida";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Curva";"Não";3;0;1;0;2;0;1;2;-2,9025851;-41,68554783;"SPRF-PI";"DEL05-PI";"UOP01-DEL05-PI"
754717;2026-02-26;"quinta-feira";"07:15:00";"RS";448;14;"CANOAS";"Ausência de reação do condutor";"Colisão com objeto";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Múltipla";"Curva";"Não";1;0;1;0;0;0;1;1;-29,948181;-51,203913;"SPRF-RS";"DEL01-RS";"UOP01-DEL01-RS"
754718;2026-02-26;"quinta-feira";"07:10:00";"RS";448;13;"CANOAS";"Manobra de mudança de faixa";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";2;0;2;0;0;0;2;2;-29,91294231;-51,23707362;"SPRF-RS";"DEL01-RS";"UOP01-DEL01-RS"
754719;2026-01-01;"quinta-feira";"05:00:00";"AL";316;259;"PILAR";"Manobra de mudança de faixa";"Colisão lateral sentido oposto";"Com Vítimas Fatais";"Amanhecer";"Crescente";"Céu Claro";"Simples";"Reta";"Não";2;1;0;0;0;1;0;2;-9,59115504;-35,92112482;"SPRF-AL";"DEL02-AL";"UOP01-DEL02-AL"
754720;2026-02-26;"quinta-feira";"07:10:00";"SC";101;41,2;"JOINVILLE";"Desrespeitar a preferência no cruzamento";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Múltipla";"Rotatória";"Sim";2;0;1;0;1;0;1;2;-26,31864673;-48,87231437;"SPRF-SC";"DEL03-SC";"UOP01-DEL03-SC"
754721;2026-02-26;"quinta-feira";"07:29:00";"RN";304;37;"MOSSORO";"Acessar a via sem observar a presença dos outros veículos";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta;Declive;Interseção de Vias";"Sim";2;0;1;0;1;0;1;2;-5,17641;-37,36493;"SPRF-RN";"DEL04-RN";"UOP02-DEL04-RN"
754722;2026-02-26;"quinta-feira";"06:00:00";"RJ";393;182;"PARAIBA DO SUL";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Amanhecer";"Decrescente";"Nublado";"Simples";"Curva";"Sim";2;0;1;0;1;0;1;2;-22,1433445;-43,2853791;"SPRF-RJ";"DEL05-RJ";"UOP03-DEL05-RJ"
754723;2026-02-26;"quinta-feira";"07:45:00";"RJ";116;184;"NOVA IGUACU";"Acesso irregular";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";4;0;3;0;1;0;3;2;-22,74895533;-43,44303131;"SPRF-RJ";"DEL06-RJ";"UOP01-DEL06-RJ"
754724;2026-02-26;"quinta-feira";"07:10:00";"RS";471;168,2;"RIO PARDO";"Reação tardia ou ineficiente do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Simples";"Reta";"Não";1;0;1;0;0;0;1;1;-29,93069;-52,38929;"SPRF-RS";"DEL02-RS";"UOP03-DEL02-RS"
754725;2026-02-26;"quinta-feira";"00:45:00";"RO";364;422;"JARU";"Ausência de reação do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Garoa/Chuvisco";"Múltipla";"Reta";"Sim";1;0;1;0;0;0;1;1;-10,46107607;-62,455424;"SPRF-RO";"DEL03-RO";"UOP02-DEL03-RO"
754726;2026-02-26;"quinta-feira";"07:28:00";"SP";153;107,2;"JOSE BONIFACIO";"Acessar a via sem observar a presença dos outros veículos";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Sim";3;0;1;0;2;0;1;2;-21,065793;-49,663465;"SPRF-SP";"DEL09-SP";"UOP01-DEL09-SP"
754727;2026-02-26;"quinta-feira";"07:40:00";"PR";369;161;"CAMBE";"Reação tardia ou ineficiente do condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";2;0;0;1;1;0;1;2;-23,286182;-51,25981;"SPRF-PR";"DEL07-PR";"UOP01-DEL07-PR"
754728;2026-02-26;"quinta-feira";"07:20:00";"PR";369;161;"CAMBE";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Dupla";"Reta";"Sim";3;0;1;0;2;0;1;3;-23,28630624;-51,25981299;"SPRF-PR";"DEL07-PR";"UOP01-DEL07-PR"
754729;2026-02-26;"quinta-feira";"05:15:00";"SP";116;141;"SAO JOSE DOS CAMPOS";"Reação tardia ou ineficiente do condutor";"Colisão com objeto";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;0;0;1;1;0;2;-23,1694713;-45,82010369;"SPRF-SP";"DEL02-SP";"UOP01-DEL02-SP"
754730;2026-02-26;"quinta-feira";"08:00:00";"RS";116;246;"SAO LEOPOLDO";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Ponte;Reta";"Sim";3;0;0;0;3;0;0;2;-29,75842031;-51,15203011;"SPRF-RS";"DEL01-RS";"UOP02-DEL01-RS"
